9.18481,3.91776,13.3402
7.42141,6.96492,2.87682
11.4872,11.5995,1.09568
11.5266,12.0918,10.9042
5.88353,10.4174,13.9518
16.2665,9.51714,11.3114
7.76465,13.6599,6.51346
16.9053,15.4304,13.9592
11.618,5.18886,13.1956
13.7305,3.59808,8.82302
1.35481,6.72283,14.3129
12.7536,9.33146,13.7324
13.6141,8.00589,6.34895
10.9826,3.49697,0.496641
7.61644,3.28829,1.16142
10.2881,2.51119,2.81074
2.1896,2.42493,13.8858
16.0793,3.49357,6.6506
7.58128,9.21861,0.0825658
14.2964,9.98029,13.6667
3.54683,8.04299,16.346
13.2078,10.6244,15.7559
15.9674,9.66382,1.25518
3.19756,8.96722,10.9942
12.1196,8.01876,3.22509
0.466341,3.18648,12.4414
6.92941,14.861,10.0475
12.0846,15.6606,0.261
11.8941,9.10072,2.39043
1.41745,5.25622,7.16193
8.12968,16.1317,0.210701
8.03329,14.9375,7.87431
16.9979,0.193214,16.6012
7.36734,12.2506,15.3011
4.89255,4.16601,13.52
13.0179,10.107,1.12184
14.3356,10.7533,1.84531
6.20508,9.89611,0.451394
2.30486,9.16794,13.2801
4.14141,13.7396,10.2892
15.1523,6.42921,14.6911
4.40684,12.4009,0.913724
10.929,0.0125349,10.4109
0.914945,6.33229,5.70109
3.14493,6.88302,5.04139
7.21846,16.0499,1.24195
11.4124,8.43367,14.4708
11.411,12.2923,15.1588
10.6837,4.30603,10.2265
11.6343,10.5223,6.08023
4.43093,5.52087,11.7416
9.02123,5.71872,3.93287
8.20127,15.6813,2.83138
9.49263,2.52566,8.30963
15.4747,6.67567,1.65356
14.9539,11.0937,12.0016
16.9611,6.43498,12.3882
9.76127,5.29259,7.01524
16.7576,1.7371,7.71922
16.8533,6.56405,7.73473
8.99994,8.57587,14.4948
3.87642,11.3886,6.19599
14.7112,8.11283,8.8328
6.35787,5.8468,6.86648
6.77113,5.26592,12.2476
11.2621,13.8745,5.98326
16.1002,2.04394,9.92767
16.0715,11.2385,9.41577
5.08198,2.09671,6.26881
15.2082,11.3318,7.92293
11.7948,8.34415,5.51048
0.682981,11.5526,10.024
2.09093,4.6402,0.812609
2.43858,2.05818,7.2273
16.1381,9.75457,12.6888
12.8199,7.43799,14.1155
16.6421,6.16867,4.6041
14.3563,7.44667,1.00124
0.936176,15.97,0.231965
1.30179,16.8175,6.00025
2.80551,15.3776,3.75058
7.97089,5.54351,0.377393
13.4322,2.43819,11.0694
13.8772,4.33066,4.92687
10.0173,11.5902,6.34868
12.5851,4.10674,1.609
9.70888,1.57861,5.72498
5.15048,12.7842,0.11311
9.60581,6.62157,8.19744
13.7259,11.8762,15.8568
11.6643,8.52129,13.2078
16.5617,14.7192,8.17907
0.828292,4.82126,2.96993
5.48529,11.7195,7.9382
8.80959,0.366809,9.41005
13.3584,8.60789,4.94557
11.8146,7.51235,6.79888
16.9587,11.3326,4.43565
8.74362,14.9619,11.962
2.82328,12.0883,6.24096
15.0752,10.0307,5.26474
10.0166,12.9131,8.32713
1.90341,10.466,9.24063
12.3209,2.85454,14.0601
8.93648,13.7787,5.37048
14.9778,11.4495,13.3607
2.55548,3.38884,4.81011
15.3297,2.20625,4.51401
8.37,14.8526,13.201
1.38762,10.1506,11.0526
8.18838,2.31491,16.1613
7.09553,12.4783,6.07295
3.22249,7.09654,2.66935
16.5491,4.63099,8.48196
2.54803,12.8042,16.5987
4.87484,8.21165,9.23715
5.24727,9.82155,1.07347
2.82103,11.4169,3.38159
1.56781,11.4742,6.38626
6.45001,7.99817,2.91704
13.9126,2.75211,7.47394
7.60958,7.44187,12.5634
14.2037,1.20901,0.433234
16.9838,8.61858,15.0863
1.38822,14.9225,4.67381
15.0969,12.3796,6.54767
11.5665,6.49683,7.85625
14.3304,6.34745,6.83871
16.9626,0.0960545,15.325
13.6347,16.7273,5.58876
1.74425,2.07314,12.7948
6.30177,12.0821,6.63837
8.87025,14.5942,10.648
13.5883,0.558261,12.7763
14.9596,6.73819,8.40583
5.57908,8.66908,13.7155
0.219818,2.32033,4.51915
8.45331,12.071,0.297646
11.6293,10.2634,1.68877
3.88816,0.341053,15.1944
9.71772,12.7728,5.66279
0.318145,14.7456,3.46801
8.87435,12.647,9.52235
9.23224,0.805407,2.37638
3.99621,1.5665,11.145
15.2752,1.6775,1.1766
5.49983,5.14841,12.2096
2.29005,12.8624,6.91256
2.18459,11.5969,8.67078
3.76592,14.129,14.8782
13.1808,2.64017,12.4617
3.19055,10.0566,5.67221
7.80403,6.62741,15.9351
9.82598,4.32516,2.59847
13.9591,13.2788,6.04843
5.10843,3.29607,3.74579
8.2246,10.9094,0.56042
0.662155,1.14066,5.09878
6.82012,4.63991,6.60041
14.9551,0.276817,6.67824
5.44263,15.7427,16.2588
13.8163,7.55669,13.6383
1.47239,3.90717,3.52404
4.39534,12.3346,2.42996
13.4438,16.9497,14.4436
5.75196,11.4069,11.275
11.5747,3.26625,11.5186
15.6766,0.747112,4.14877
8.23363,8.19768,11.8367
1.71599,7.53779,11.3844
7.71479,10.3451,3.05027
14.731,6.60666,11.2979
14.436,4.67262,12.2584
11.5832,14.4556,15.7844
15.5315,16.3627,2.76269
13.3245,4.16529,2.95167
3.54339,8.58147,13.6253
7.0178,4.34215,9.87741
11.0702,10.386,12.2792
2.49434,0.290811,3.30631
0.935231,16.8137,3.87621
15.2466,3.66593,7.93489
5.6071,14.2013,9.07991
1.53961,12.6155,8.28827
13.2587,9.58835,12.3202
12.1433,5.27762,9.83666
13.5773,3.80833,11.6409
8.38453,9.13635,2.57591
6.49337,5.49916,1.14697
4.89279,9.71678,14.2662
16.7555,7.45221,10.733
0.479212,8.10926,11.7037
12.7884,8.71422,12.8889
10.0943,7.76331,10.7418
10.5393,11.4263,12.4424
12.8473,4.79036,7.73452
8.61764,14.1471,2.24033
6.86497,8.68239,14.708
7.40228,11.089,12.7837
3.11522,10.8438,16.0331
11.1854,9.73459,9.35433
8.94072,15.4767,15.3676
10.3428,11.4467,8.35746
5.43937,2.98853,11.9085
9.49426,8.72302,12.8649
0.112124,9.01929,10.5099
13.5478,10.3614,9.4975
7.18065,2.90533,4.37816
16.7328,3.10929,11.6957
7.11061,0.246212,3.25242
16.5504,3.14588,0.737233
8.31133,0.692542,3.23561
1.34019,15.5963,5.79581
1.35991,8.72056,7.23027
2.49959,2.38649,1.11157
15.5508,15.666,12.6624
12.3902,0.352592,4.09712
15.6795,10.0963,6.36093
15.0942,10.7459,6.91125
2.67434,13.0465,8.10064
6.87553,16.5413,7.00323
6.8456,4.99388,16.9079
12.4894,4.15441,6.22965
0.0375598,13.4932,10.3261
0.0730841,16.5846,1.7302
10.3054,16.5097,13.7067
3.89959,11.2573,9.74266
13.7932,10.9355,7.04819
2.92464,10.7569,9.07648
9.0076,3.3029,0.498157
8.11759,5.26654,3.25942
14.7885,1.45413,7.62272
0.0210481,14.9905,6.45759
9.49002,6.0157,15.2235
12.1358,9.73607,12.8633
14.4376,14.7182,3.69323
4.70037,9.45168,16.9432
16.7049,3.01006,2.6759
4.54826,4.22367,6.8934
14.4568,16.8172,11.6295
7.6871,9.01911,10.8712
2.81381,5.71096,4.00783
16.3689,1.14978,14.3259
16.4311,10.403,2.9967
2.51596,0.508894,14.5598
6.71884,4.20755,15.0517
15.9783,0.58362,1.70468
15.9708,6.27132,3.45838
13.9881,13.8261,11.5655
16.1539,0.475716,12.2309
1.38245,0.545666,11.8258
1.76332,1.55725,2.1018
8.78674,15.9852,8.48188
4.64289,6.17986,7.71522
10.9173,13.6076,11.9462
8.3013,10.7795,5.48724
10.0475,0.762737,15.8383
1.14878,7.39081,12.3933
9.27739,16.2415,13.4907
15.2291,3.23935,9.17533
4.12209,10.2547,12.3502
6.2487,5.08438,8.19362
16.142,1.72621,5.11454
6.75673,14.8656,11.0822
3.73194,16.4331,11.7079
4.39247,6.55719,10.3534
2.66452,14.7972,11.7356
8.86949,2.72243,4.3996
15.9995,6.68074,8.66887
12.2245,15.5835,13.3903
3.94648,10.1127,16.0348
10.5769,5.90289,7.23702
1.28392,2.46237,6.73791
12.0612,2.60326,16.7209
1.28181,4.52762,10.2508
16.617,3.3027,13.4243
5.80776,9.99105,9.2438
4.29825,3.71411,1.09307
16.6871,3.93012,1.41934
1.00008,3.69455,8.70789
2.2521,0.767004,5.98579
7.80646,15.7402,9.95765
7.98408,12.893,11.0178
5.81137,11.0774,5.76465
14.9576,4.57895,9.41313
0.384786,12.1132,9.20113
15.002,4.34698,7.0583
12.0557,12.8486,3.01421
0.418438,8.38557,12.9641
11.4147,15.8464,12.3636
12.7799,8.28638,16.5781
11.0445,10.2938,3.3398
0.831583,0.818686,16.3853
0.0981746,1.20227,10.1789
0.8295,8.49024,2.95209
9.75508,2.27041,13.7058
3.88969,7.47123,10.5748
11.055,12.9042,8.99104
8.46819,4.40323,0.13636
15.288,6.53879,6.33421
10.9886,12.4565,11.785
7.41518,10.0992,11.8186
11.1749,16.3404,2.16205
2.46554,15.7179,16.4169
5.56639,14.1376,7.26896
2.44645,14.4018,12.7758
14.6474,4.61467,15.3652
12.3825,13.0418,5.15876
10.723,15.2947,6.79541
2.70276,8.96124,8.42008
15.1765,12.0261,15.5005
16.4687,12.7543,12.5184
15.7667,7.77266,14.6669
8.91992,3.37276,10.8244
6.87697,13.0291,8.13411
16.3105,13.2572,6.60923
0.1875,14.7098,9.50692
8.72314,13.7189,11.2167
8.01558,1.9028,2.26039
2.06719,7.49448,15.2971
7.48318,0.621569,6.42667
9.62331,1.25834,12.6359
1.64537,8.56854,14.8993
13.8938,13.6086,10.0708
5.19021,10.8596,3.38249
9.65282,13.0341,15.8988
4.00221,16.932,7.01546
0.876024,2.59869,7.99916
15.0602,11.2846,0.660262
1.23276,14.491,12.8406
13.9483,9.66769,10.8702
0.996955,13.8321,14.7722
11.6734,16.3816,4.53264
3.47419,2.15176,2.39448
5.78994,0.726531,5.83792
1.83262,14.4614,2.77976
4.69897,16.5305,12.5828
11.134,1.1099,6.89914
13.9262,8.44108,15.2372
1.12749,16.8596,1.74708
7.07346,11.0966,5.20755
16.2431,9.16823,7.28289
12.4891,7.03275,4.1631
1.06759,10.7431,13.2432
4.85519,13.4693,5.10758
9.4913,2.83231,1.67549
13.1054,7.26922,8.04568
9.32551,13.8651,0.246002
5.34436,11.4409,15.7884
6.92321,7.99975,15.7681
15.6838,15.5621,5.03031
5.6135,11.465,2.27586
14.5849,6.69602,3.17713
4.18786,15.6091,12.2617
2.83625,13.1815,13.7541
2.50527,15.9025,12.1412
2.41473,1.48347,10.5936
14.2216,4.00438,13.9606
15.9355,16.1458,8.27917
14.8207,11.418,5.13675
6.28205,15.5777,1.18133
13.0894,11.2583,14.3287
1.32563,5.3815,4.23482
11.1329,1.6104,15.8147
0.0885191,7.55827,2.83874
13.267,0.650244,2.65332
15.634,13.4898,2.24536
10.7709,10.5931,4.95012
5.65524,3.15997,0.636734
11.748,8.88765,12.1961
11.4707,0.699329,12.1428
1.85013,8.06439,3.91463
1.13548,13.8051,6.79591
14.6784,16.2471,6.5839
12.5867,11.6072,9.6951
12.1928,6.67,5.15424
7.30339,3.38978,11.1055
4.71396,10.6529,8.06381
7.07219,0.353016,11.0723
15.7933,6.94399,12.2477
11.3994,6.67137,14.7789
6.7051,11.1024,10.5062
14.004,15.118,8.18203
8.47224,15.2874,16.6316
9.50896,5.75367,2.65835
7.86401,0.0788291,15.6484
12.165,0.0111414,14.9842
10.7236,9.83532,10.6553
13.6753,6.5798,8.7287
9.92616,3.27769,14.4682
8.33673,11.017,4.4657
13.3959,8.123,2.12501
11.9232,2.39156,0.823998
12.0553,12.2597,6.03747
11.1625,0.0891801,1.23709
14.0768,11.4529,14.9414
16.6586,1.56901,16.5855
6.80705,9.89992,7.3052
4.45259,2.84046,12.636
5.92871,16.6024,7.73915
16.7426,6.41457,6.0065
9.87104,15.592,4.75467
15.1335,2.21728,2.1036
8.37774,12.1868,15.6347
4.15088,3.04163,8.78588
13.6943,10.0114,14.7839
14.6842,14.6232,11.5327
12.2467,2.75636,2.4571
14.7257,10.2104,8.16021
7.06978,16.5612,9.57745
15.5281,10.9628,10.6371
2.06511,5.33881,15.7941
13.2042,16.0222,7.80927
5.38493,12.3795,14.0077
6.67568,3.15826,1.82106
10.2723,16.6118,1.69909
8.37592,5.96401,2.19245
6.42266,3.44655,6.09048
3.10442,11.999,14.1658
4.98856,8.43884,7.9959
15.7927,15.063,15.8599
0.244853,5.21162,1.91139
12.0165,15.2658,10.0368
15.9976,15.0962,3.4059
7.16629,13.4427,16.5746
16.064,6.35233,13.5401
9.78367,5.80295,5.38811
9.59713,12.779,12.9818
11.4659,0.966155,14.6026
10.8973,7.31684,8.28334
14.8514,13.3948,8.96271
5.66765,6.33281,6.11719
10.919,8.74708,8.45335
15.894,7.81857,9.8234
15.4616,0.731661,2.71835
0.118357,11.9264,14.9614
3.29265,5.75025,9.10369
14.8151,15.9807,4.44514
14.0287,9.84822,15.8081
12.9859,14.5996,12.3045
5.58683,6.41691,16.3094
1.25768,9.21263,10.4995
14.9792,2.13552,5.55217
9.50372,3.43303,12.065
12.0523,8.60816,15.2371
4.76079,10.792,11.4258
5.4358,5.17695,1.28366
15.2199,9.02175,15.4863
11.1909,10.7476,0.565988
0.218721,0.78523,11.8129
1.39215,14.9124,14.2024
11.9864,0.0298469,2.30547
5.93729,13.0358,5.91867
0.779148,5.96915,2.80097
12.0514,1.26244,2.29602
0.920621,12.4909,4.46734
7.46451,7.61159,4.60513
6.30577,13.411,3.29985
4.95829,3.97148,14.7725
10.0655,10.0502,16.0321
14.0537,2.17912,13.379
15.998,14.0465,8.979
7.18793,3.1223,14.8555
5.39126,12.4283,15.4621
8.1335,10.4254,15.2628
12.1628,11.6263,15.2358
7.94009,0.147479,4.25801
7.8885,3.57118,4.01333
6.60597,12.1047,8.74414
1.06674,13.4785,2.65458
11.914,10.9626,11.8339
4.78177,2.07053,9.79511
0.0716832,14.8865,10.7537
15.9277,8.20243,11.7656
10.7544,3.71057,12.352
1.90941,0.897083,0.0984322
5.83583,8.98141,3.69951
2.26464,7.63836,5.77971
14.0278,16.3393,1.55554
9.56593,10.0608,10.4916
8.15713,11.1732,2.25797
11.2414,2.66726,15.2239
13.8291,5.70233,13.0073
4.29792,6.55003,12.5
15.9651,4.19607,11.9575
15.1366,15.4191,0.562452
13.7881,1.28034,5.61608
2.67168,13.4539,1.33996
1.81728,0.248309,6.97266
4.57873,15.4268,15.5555
5.8785,3.47084,7.56441
2.58633,5.64602,6.39545
13.306,9.76467,0.116666
13.6361,10.9651,2.78996
2.42832,16.1897,8.34991
5.31253,10.2546,16.5522
16.9946,5.03366,12.4864
9.69475,3.66922,7.47605
4.57716,13.0506,13.2077
8.59112,7.30124,8.68616
3.23576,0.216431,7.80737
1.0338,3.18556,16.0863
9.1957,6.26212,12.3022
16.2354,13.5452,16.18
3.52891,15.1653,6.49203
14.051,3.08297,5.0675
11.0303,13.9468,0.654727
10.1364,10.957,0.599108
3.81167,3.48581,13.6308
4.29728,13.5204,9.07352
3.8804,2.87473,5.48118
16.547,2.00602,1.14393
6.79991,7.85838,8.7235
0.449776,7.34328,7.20715
11.4785,13.32,15.298
2.37293,14.9637,9.49285
14.1679,3.90542,10.5152
0.396896,13.954,1.47199
5.41983,4.11842,10.2253
7.11537,11.642,14.198
12.5419,2.44646,15.3669
11.0619,2.98874,16.4014
4.28195,14.9085,13.9928
4.45207,1.26679,13.4253
15.5311,16.2488,11.1412
4.15069,10.3566,10.2159
8.09074,9.92067,8.18248
0.0584693,15.5586,5.33357
4.0527,11.0708,0.265201
4.63428,15.712,13.3182
6.87349,14.448,3.96458
14.4556,0.495957,3.39115
14.7995,3.19727,2.31674
13.5398,9.64684,4.62034
14.7529,2.02535,11.37
10.5126,11.7272,3.62757
13.6512,3.86036,13.067
9.96414,10.0015,11.5344
7.16935,2.57215,3.0362
5.48945,0.486662,14.7311
4.22943,10.9058,4.91276
3.70513,9.78564,8.97018
6.41183,2.42624,13.8352
6.90774,0.543798,13.7436
6.93163,2.61122,9.41433
8.12858,8.27464,3.28352
6.27147,14.5253,6.20998
6.57862,9.5563,12.9549
5.23,5.02096,6.59689
3.26204,4.76987,9.69166
8.49921,8.3696,9.01437
15.4085,13.135,0.863527
6.4757,2.41332,10.5295
12.3566,0.600827,8.53539
8.88588,14.9607,4.74527
7.2708,7.4066,7.77645
14.8192,3.32319,11.8392
2.40942,14.5777,10.5591
14.9379,13.3324,11.789
10.4281,16.5841,11.5716
3.55727,3.40514,16.5862
13.0909,4.86883,12.2897
0.45164,12.9448,5.59375
13.1349,14.2506,4.72557
12.0044,5.46101,16.911
11.1073,16.3362,5.58612
14.3223,4.96712,5.63646
1.2269,0.65277,15.3416
8.2328,2.03375,8.23644
16.4537,6.16427,15.6865
8.34182,8.32619,4.9719
3.77397,3.45079,3.8069
11.566,5.49176,3.87577
7.36914,7.38783,14.7786
7.71595,10.9459,6.52029
15.8825,2.24372,11.461
10.5163,6.78967,9.20792
13.5539,5.3245,8.89952
15.9365,0.302278,15.9191
4.49417,15.7137,6.76932
0.798567,3.1745,1.86901
11.8467,13.6977,7.57789
4.35143,2.45097,3.75228
12.3191,9.36673,4.91604
9.88162,8.46458,9.71745
4.3727,6.71464,8.78896
5.4616,1.39638,12.8246
16.7371,13.5897,14.4139
11.1377,7.22107,5.63267
4.03099,14.0003,12.3858
5.40263,14.1504,13.4604
0.551078,13.3839,11.8469
2.60945,12.9589,4.28458
12.0305,8.46212,0.702936
12.2083,1.99267,10.6956
15.4176,3.1703,5.71496
13.0833,10.4869,5.98647
12.8627,13.2158,10.5298
2.42935,10.8049,6.87412
7.89859,2.4349,6.72028
13.9358,16.0452,13.8333
14.2593,14.5231,15.2195
10.8697,0.486326,2.49471
14.8459,2.91175,13.4474
4.47408,12.8111,11.5726
6.23757,9.87339,10.3609
5.31947,7.60555,10.0323
12.8183,5.79079,14.019
1.95794,9.78979,1.0783
3.68559,10.7564,7.33768
3.23701,4.36046,0.278402
10.386,0.185898,6.7374
11.7946,13.3958,16.4005
5.0935,8.23763,3.21351
2.42371,3.70172,13.6649
13.6736,14.4024,5.9243
11.8277,15.0781,2.18552
3.23442,7.23664,3.93271
5.8644,2.54034,3.74605
12.6551,7.43144,12.034
10.0643,9.45471,16.934
16.5323,4.84691,3.36683
10.51,0.990098,8.3392
14.8404,6.94296,13.3685
2.08254,5.87189,10.085
0.997734,11.1055,15.5194
16.9455,5.2989,16.5691
6.53768,14.3344,14.2279
6.65042,12.1239,1.79833
0.897561,2.06423,11.3936
16.5014,16.3205,0.118554
7.67814,14.5272,13.9914
2.65422,13.8575,9.02853
3.65713,12.9747,2.10754
13.7456,5.42712,6.63527
13.2697,1.69383,14.4104
5.64639,7.47285,6.65159
11.8845,0.483027,10.6649
12.586,9.92279,8.79734
3.51853,4.45885,12.7287
15.4566,0.628189,13.0252
16.5376,11.3191,5.67448
8.91427,9.48288,3.57944
10.1843,11.6162,4.75068
14.3784,13.3416,14.7639
14.9275,11.4208,2.87512
7.97613,5.74329,7.63751
12.121,3.18175,5.43088
9.92219,4.31213,5.23779
5.02163,11.2581,10.4565
12.6405,2.32639,6.2611
16.9325,15.6787,12.391
12.5267,14.1028,1.37813
10.0392,14.0566,6.58034
13.6472,13.0899,0.671106
14.0574,5.25398,2.14598
2.716,0.831029,4.39157
9.54197,12.2515,2.03774
3.27381,8.41852,3.24858
16.3819,2.76677,15.9937
5.24833,3.99021,5.82049
8.3975,16.1949,7.03493
6.87502,7.61887,1.47778
0.307638,15.8913,16.076
16.3588,13.5988,11.7074
8.85184,9.16039,6.7307
8.45543,6.07695,9.72691
12.9463,6.57005,14.6969
12.3146,6.54144,6.21482
1.17177,11.0282,3.39222
11.4644,6.66118,10.3904
1.72727,6.76571,0.135067
3.83169,14.4707,8.79887
8.6102,5.16407,4.72757
12.7817,15.2377,14.3067
15.3841,10.0059,11.0352
14.2101,9.35227,2.52876
11.5318,9.77137,16.4521
9.21483,11.5507,15.808
4.85935,7.84379,11.1293
1.93367,9.93433,6.24695
6.37609,14.2963,16.4081
16.8215,5.65911,14.1258
4.37986,0.854768,7.52379
10.6771,7.08247,7.31011
3.34048,9.40406,2.22539
13.5077,5.43448,11.4826
8.76167,9.61576,9.41882
2.94383,16.118,2.4765
14.5022,15.2456,5.84186
11.6965,5.92497,11.1333
2.76151,0.37499,0.457582
15.8736,10.3358,14.7661
13.7281,8.04552,3.20783
5.28962,2.20809,7.58629
1.22121,4.49683,14.0495
14.7844,2.42873,16.45
3.70263,14.869,16.0849
2.12099,11.0413,10.5594
5.27886,1.13201,16.5333
6.29775,7.20246,3.78732
1.6444,13.1875,5.34986
4.10849,7.12395,7.01715
5.24668,11.3598,8.95549
6.93577,5.83584,2.87385
1.815,8.37704,8.36466
11.0505,14.9981,7.77463
15.7471,15.5683,10.0454
15.5038,12.6978,5.43681
2.77276,8.81916,0.819795
2.05235,14.8161,5.47016
10.5201,3.93876,6.76893
0.369261,0.536275,7.53712
0.450718,9.14008,6.45017
6.41237,16.7322,2.08734
8.90036,3.85561,16.1146
15.9217,5.44135,9.99099
3.77435,0.473727,2.90006
11.7983,15.9243,8.61257
10.7252,11.5702,14.0305
16.0382,8.21052,3.22159
3.38302,0.315755,9.21427
12.6289,1.62628,13.363
8.57682,16.0988,5.01355
12.6016,3.42208,7.09578
10.0733,16.1284,12.5901
10.599,11.4587,1.61124
14.9506,4.80272,3.6582
11.486,4.39111,14.1013
11.7306,14.328,12.626
8.35169,10.1222,10.9205
7.7161,15.1745,11.895
1.11651,10.0878,0.471342
5.01777,16.699,3.71064
13.368,5.29939,16.2492
0.238041,1.13675,3.34412
3.0593,3.73124,1.69508
16.2327,1.59318,15.4142
4.95191,7.21321,4.30749
2.16903,10.3009,5.01903
7.45702,1.72099,1.06937
5.62835,9.77147,4.65315
7.88203,10.4612,16.6082
9.54411,9.62409,14.0531
15.4097,3.19524,14.3789
6.99509,13.5778,11.4508
11.8139,14.7936,4.68821
6.52946,6.37529,9.54927
6.68685,14.8443,8.99646
11.6979,2.3034,3.49012
15.3836,5.03364,5.84883
12.3385,16.9694,6.93406
14.5366,4.43367,8.0248
4.24705,5.64494,13.9399
4.00088,13.3048,5.73223
10.5637,10.9337,9.4059
9.89691,7.44413,13.6047
4.68519,10.0766,2.2964
9.40582,4.95888,13.8939
2.34063,9.67818,10.1459
12.9194,6.81127,1.27463
8.62658,2.53776,14.7224
4.59428,1.87882,12.2481
10.2822,5.57748,11.341
2.05532,9.94851,16.5423
3.60982,0.621533,16.2065
8.7504,13.0247,2.96467
4.80558,4.03463,0.229274
13.3162,2.03142,16.5739
4.27093,4.31583,4.18579
10.1778,16.4813,8.61512
15.2323,16.3219,14.6527
6.99677,4.35662,4.87331
11.4173,5.30523,2.14996
11.7477,10.7373,13.1136
8.07845,16.2612,14.4665
4.31853,3.30593,10.1208
11.6669,9.45178,8.27578
9.97966,1.56377,4.62797
2.26615,14.8803,1.28018
0.618584,0.451948,9.5527
13.208,13.1421,14.979
0.652602,10.9271,7.72873
11.5565,9.78862,4.12109
5.24138,1.43308,0.885728
1.22292,1.56928,10.0538
2.99261,3.61466,8.07959
15.4753,8.65758,4.15125
12.5466,14.0488,8.45573
